source_dataset,source_term,mapped_rule_id,mapping_confidence,notes
severe_injury_reports_jboysen,"Chlorine compounds, unspecified",Unmapped,n/a,"No confident IOGP rule match for 'Chlorine compounds, unspecified' in SourceTitle"
severe_injury_reports_jboysen,"Chlorine, chlorine bleach",Unmapped,n/a,"No confident IOGP rule match for 'Chlorine, chlorine bleach' in SourceTitle"
severe_injury_reports_jboysen,Chromium and compounds,Unmapped,n/a,No confident IOGP rule match for 'Chromium and compounds' in SourceTitle
severe_injury_reports_jboysen,Chutes,Unmapped,n/a,No confident IOGP rule match for 'Chutes' in SourceTitle
severe_injury_reports_jboysen,"Clamps, couplings",Unmapped,n/a,"No confident IOGP rule match for 'Clamps, couplings' in SourceTitle"
severe_injury_reports_jboysen,Clay-natural and processed,Unmapped,n/a,No confident IOGP rule match for 'Clay-natural and processed' in SourceTitle
severe_injury_reports_jboysen,"Cleaning and polishing agents, n.e.c.",Unmapped,n/a,"No confident IOGP rule match for 'Cleaning and polishing agents, n.e.c.' in SourceTitle"
severe_injury_reports_jboysen,"Cleaning and polishing agents, unspecified",Unmapped,n/a,"No confident IOGP rule match for 'Cleaning and polishing agents, unspecified' in SourceTitle"
severe_injury_reports_jboysen,Climate control systems,Unmapped,n/a,No confident IOGP rule match for 'Climate control systems' in SourceTitle
severe_injury_reports_jboysen,Clothes dryers,Unmapped,n/a,No confident IOGP rule match for 'Clothes dryers' in SourceTitle
severe_injury_reports_jboysen,Clothes washers,Unmapped,n/a,No confident IOGP rule match for 'Clothes washers' in SourceTitle
severe_injury_reports_jboysen,"Clothing, n.e.c.",Unmapped,n/a,"No confident IOGP rule match for 'Clothing, n.e.c.' in SourceTitle"
severe_injury_reports_jboysen,"Clothing, unspecified",Unmapped,n/a,"No confident IOGP rule match for 'Clothing, unspecified' in SourceTitle"
severe_injury_reports_jboysen,Co-worker,Unmapped,n/a,No confident IOGP rule match for 'Co-worker' in SourceTitle
severe_injury_reports_jboysen,"Co-worker or work associate of injured or ill worker, unspecified",Unmapped,n/a,"No confident IOGP rule match for 'Co-worker or work associate of injured or ill worker, unspecified' in SourceTitle"
severe_injury_reports_jboysen,"Co-worker or work associate, n.e.c.",Unmapped,n/a,"No confident IOGP rule match for 'Co-worker or work associate, n.e.c.' in SourceTitle"
severe_injury_reports_jboysen,"Coal, coal dust",Unmapped,n/a,"No confident IOGP rule match for 'Coal, coal dust' in SourceTitle"
severe_injury_reports_jboysen,"Coal, natural gas, petroleum fuels and products, n.e.c.",Unmapped,n/a,"No confident IOGP rule match for 'Coal, natural gas, petroleum fuels and products, n.e.c.' in SourceTitle"
severe_injury_reports_jboysen,"Coal, natural gas, petroleum fuels and products, unspecified",Unmapped,n/a,"No confident IOGP rule match for 'Coal, natural gas, petroleum fuels and products, unspecified' in SourceTitle"
severe_injury_reports_jboysen,Coaters-paper production,Unmapped,n/a,No confident IOGP rule match for 'Coaters-paper production' in SourceTitle
severe_injury_reports_jboysen,Cold-environmental,Unmapped,n/a,No confident IOGP rule match for 'Cold-environmental' in SourceTitle
severe_injury_reports_jboysen,Combines,Unmapped,n/a,No confident IOGP rule match for 'Combines' in SourceTitle
severe_injury_reports_jboysen,Commercial fishing vessel,Unmapped,n/a,No confident IOGP rule match for 'Commercial fishing vessel' in SourceTitle
severe_injury_reports_jboysen,"Compactors, crushers, pulverizers-earth, mineral",Unmapped,n/a,"No confident IOGP rule match for 'Compactors, crushers, pulverizers-earth, mineral' in SourceTitle"
severe_injury_reports_jboysen,"Concrete blocks, cinder blocks",Unmapped,n/a,"No confident IOGP rule match for 'Concrete blocks, cinder blocks' in SourceTitle"
severe_injury_reports_jboysen,Concrete or clay pipes and conduits,Unmapped,n/a,No confident IOGP rule match for 'Concrete or clay pipes and conduits' in SourceTitle
severe_injury_reports_jboysen,Concrete parking blocks and barriers,Unmapped,n/a,No confident IOGP rule match for 'Concrete parking blocks and barriers' in SourceTitle
severe_injury_reports_jboysen,"Confined spaces on ships, water vessels",Unmapped,n/a,"No confident IOGP rule match for 'Confined spaces on ships, water vessels' in SourceTitle"
severe_injury_reports_jboysen,"Confined spaces, n.e.c.",Unmapped,n/a,"No confident IOGP rule match for 'Confined spaces, n.e.c.' in SourceTitle"
severe_injury_reports_jboysen,Construction debris,Unmapped,n/a,No confident IOGP rule match for 'Construction debris' in SourceTitle
severe_injury_reports_jboysen,"Construction, logging, and mining machinery, n.e.c.",Unmapped,n/a,"No confident IOGP rule match for 'Construction, logging, and mining machinery, n.e.c.' in SourceTitle"
severe_injury_reports_jboysen,"Construction, logging, and mining machinery, unspecified",Unmapped,n/a,"No confident IOGP rule match for 'Construction, logging, and mining machinery, unspecified' in SourceTitle"
severe_injury_reports_jboysen,"Container caps, lids, covers",Unmapped,n/a,"No confident IOGP rule match for 'Container caps, lids, covers' in SourceTitle"
severe_injury_reports_jboysen,"Containers, n.e.c.",Unmapped,n/a,"No confident IOGP rule match for 'Containers, n.e.c.' in SourceTitle"
severe_injury_reports_jboysen,"Containers, unspecified",Unmapped,n/a,"No confident IOGP rule match for 'Containers, unspecified' in SourceTitle"
severe_injury_reports_jboysen,"Containers-nonpressurized, n.e.c.",Unmapped,n/a,"No confident IOGP rule match for 'Containers-nonpressurized, n.e.c.' in SourceTitle"
severe_injury_reports_jboysen,"Containers-nonpressurized, unspecified",Unmapped,n/a,"No confident IOGP rule match for 'Containers-nonpressurized, unspecified' in SourceTitle"
severe_injury_reports_jboysen,"Containers-pressurized, n.e.c.",Unmapped,n/a,"No confident IOGP rule match for 'Containers-pressurized, n.e.c.' in SourceTitle"
severe_injury_reports_jboysen,"Containers-pressurized, unspecified",Unmapped,n/a,"No confident IOGP rule match for 'Containers-pressurized, unspecified' in SourceTitle"
severe_injury_reports_jboysen,"Containers-variable restraint, n.e.c.",Unmapped,n/a,"No confident IOGP rule match for 'Containers-variable restraint, n.e.c.' in SourceTitle"
severe_injury_reports_jboysen,Conveyors-belt,Unmapped,n/a,No confident IOGP rule match for 'Conveyors-belt' in SourceTitle
severe_injury_reports_jboysen,"Conveyors-bucket, cup",Unmapped,n/a,"No confident IOGP rule match for 'Conveyors-bucket, cup' in SourceTitle"
severe_injury_reports_jboysen,Conveyors-chain,Unmapped,n/a,No confident IOGP rule match for 'Conveyors-chain' in SourceTitle
severe_injury_reports_jboysen,"Conveyors-gravity and nonpowered, n.e.c.",Unmapped,n/a,"No confident IOGP rule match for 'Conveyors-gravity and nonpowered, n.e.c.' in SourceTitle"
severe_injury_reports_jboysen,"Conveyors-gravity and nonpowered, unspecified",Unmapped,n/a,"No confident IOGP rule match for 'Conveyors-gravity and nonpowered, unspecified' in SourceTitle"
severe_injury_reports_jboysen,Conveyors-live roller,Unmapped,n/a,No confident IOGP rule match for 'Conveyors-live roller' in SourceTitle
severe_injury_reports_jboysen,Conveyors-pneumatic,Unmapped,n/a,No confident IOGP rule match for 'Conveyors-pneumatic' in SourceTitle
severe_injury_reports_jboysen,"Conveyors-powered, n.e.c.",Unmapped,n/a,"No confident IOGP rule match for 'Conveyors-powered, n.e.c.' in SourceTitle"
severe_injury_reports_jboysen,"Conveyors-powered, unspecified",Unmapped,n/a,"No confident IOGP rule match for 'Conveyors-powered, unspecified' in SourceTitle"
severe_injury_reports_jboysen,Conveyors-roller,Unmapped,n/a,No confident IOGP rule match for 'Conveyors-roller' in SourceTitle
severe_injury_reports_jboysen,"Conveyors-screw, auger",Unmapped,n/a,"No confident IOGP rule match for 'Conveyors-screw, auger' in SourceTitle"
severe_injury_reports_jboysen,Conveyors-slot,Unmapped,n/a,No confident IOGP rule match for 'Conveyors-slot' in SourceTitle
severe_injury_reports_jboysen,"Cooling and humidifying machinery and appliances, n.e.c.",Unmapped,n/a,"No confident IOGP rule match for 'Cooling and humidifying machinery and appliances, n.e.c.' in SourceTitle"
severe_injury_reports_jboysen,"Cooling and humidifying machinery and appliances, unspecified",Unmapped,n/a,"No confident IOGP rule match for 'Cooling and humidifying machinery and appliances, unspecified' in SourceTitle"
severe_injury_reports_jboysen,"Counters, counter tops",Unmapped,n/a,"No confident IOGP rule match for 'Counters, counter tops' in SourceTitle"
severe_injury_reports_jboysen,"Cranes, n.e.c.",Unmapped,n/a,"No confident IOGP rule match for 'Cranes, n.e.c.' in SourceTitle"
severe_injury_reports_jboysen,"Cranes, unspecified",Unmapped,n/a,"No confident IOGP rule match for 'Cranes, unspecified' in SourceTitle"
severe_injury_reports_jboysen,"Cranes-floating, barge mounted",Unmapped,n/a,"No confident IOGP rule match for 'Cranes-floating, barge mounted' in SourceTitle"
severe_injury_reports_jboysen,"Cranes-gantry, overhead, monorail, container",Unmapped,n/a,"No confident IOGP rule match for 'Cranes-gantry, overhead, monorail, container' in SourceTitle"
severe_injury_reports_jboysen,Cranes-other fixed or stationary cranes,Unmapped,n/a,No confident IOGP rule match for 'Cranes-other fixed or stationary cranes' in SourceTitle
severe_injury_reports_jboysen,Cranes-other mobile cranes,Unmapped,n/a,No confident IOGP rule match for 'Cranes-other mobile cranes' in SourceTitle
severe_injury_reports_jboysen,Cranes-rail-mounted,Unmapped,n/a,No confident IOGP rule match for 'Cranes-rail-mounted' in SourceTitle
severe_injury_reports_jboysen,"Cranes-tower, self-erecting, portal, pillar, hammerhead",Unmapped,n/a,"No confident IOGP rule match for 'Cranes-tower, self-erecting, portal, pillar, hammerhead' in SourceTitle"
severe_injury_reports_jboysen,Cranes-truck-mounted,Unmapped,n/a,No confident IOGP rule match for 'Cranes-truck-mounted' in SourceTitle
severe_injury_reports_jboysen,Crowbars,Unmapped,n/a,No confident IOGP rule match for 'Crowbars' in SourceTitle
severe_injury_reports_jboysen,Cryogenic gases,Unmapped,n/a,No confident IOGP rule match for 'Cryogenic gases' in SourceTitle
severe_injury_reports_jboysen,"Culverts, nonconfined ditches",Unmapped,n/a,"No confident IOGP rule match for 'Culverts, nonconfined ditches' in SourceTitle"
severe_injury_reports_jboysen,Curbs,Unmapped,n/a,No confident IOGP rule match for 'Curbs' in SourceTitle
severe_injury_reports_jboysen,"Cutting handtools-nonpowered, n.e.c.",Unmapped,n/a,"No confident IOGP rule match for 'Cutting handtools-nonpowered, n.e.c.' in SourceTitle"
severe_injury_reports_jboysen,"Cutting handtools-nonpowered, unspecified",Unmapped,n/a,"No confident IOGP rule match for 'Cutting handtools-nonpowered, unspecified' in SourceTitle"
severe_injury_reports_jboysen,"Cutting handtools-power not determined, n.e.c.",Unmapped,n/a,"No confident IOGP rule match for 'Cutting handtools-power not determined, n.e.c.' in SourceTitle"
severe_injury_reports_jboysen,"Cutting handtools-power not determined, unspecified",Unmapped,n/a,"No confident IOGP rule match for 'Cutting handtools-power not determined, unspecified' in SourceTitle"
severe_injury_reports_jboysen,"Cutting handtools-powered, n.e.c.",Unmapped,n/a,"No confident IOGP rule match for 'Cutting handtools-powered, n.e.c.' in SourceTitle"
severe_injury_reports_jboysen,"Cutting handtools-powered, unspecified",Unmapped,n/a,"No confident IOGP rule match for 'Cutting handtools-powered, unspecified' in SourceTitle"
severe_injury_reports_jboysen,"Cyanates, urethanes",Unmapped,n/a,"No confident IOGP rule match for 'Cyanates, urethanes' in SourceTitle"
severe_injury_reports_jboysen,"Cyanide and cyanide compounds, n.e.c.",Unmapped,n/a,"No confident IOGP rule match for 'Cyanide and cyanide compounds, n.e.c.' in SourceTitle"
severe_injury_reports_jboysen,Dairy and milk processing machinery-specialized,Unmapped,n/a,No confident IOGP rule match for 'Dairy and milk processing machinery-specialized' in SourceTitle
severe_injury_reports_jboysen,Dairy products,Unmapped,n/a,No confident IOGP rule match for 'Dairy products' in SourceTitle
severe_injury_reports_jboysen,Deer and other cervids,Unmapped,n/a,No confident IOGP rule match for 'Deer and other cervids' in SourceTitle
severe_injury_reports_jboysen,Delivery truck or van,Unmapped,n/a,No confident IOGP rule match for 'Delivery truck or van' in SourceTitle
severe_injury_reports_jboysen,Derricks and related equipment,Unmapped,n/a,No confident IOGP rule match for 'Derricks and related equipment' in SourceTitle
severe_injury_reports_jboysen,Desks,Unmapped,n/a,No confident IOGP rule match for 'Desks' in SourceTitle
severe_injury_reports_jboysen,"Dies, molds, patterns",Unmapped,n/a,"No confident IOGP rule match for 'Dies, molds, patterns' in SourceTitle"
severe_injury_reports_jboysen,"Digging handtools-nonpowered, n.e.c.",Unmapped,n/a,"No confident IOGP rule match for 'Digging handtools-nonpowered, n.e.c.' in SourceTitle"
severe_injury_reports_jboysen,"Dimensional lumber: 2x4, 2x3, etc.",Unmapped,n/a,"No confident IOGP rule match for 'Dimensional lumber: 2x4, 2x3, etc.' in SourceTitle"
severe_injury_reports_jboysen,"Dirt particles and dust from dirt, debris",Unmapped,n/a,"No confident IOGP rule match for 'Dirt particles and dust from dirt, debris' in SourceTitle"
severe_injury_reports_jboysen,"Dirt, earth",Unmapped,n/a,"No confident IOGP rule match for 'Dirt, earth' in SourceTitle"
severe_injury_reports_jboysen,Dishwashers,Unmapped,n/a,No confident IOGP rule match for 'Dishwashers' in SourceTitle
severe_injury_reports_jboysen,Disinfectants,Unmapped,n/a,No confident IOGP rule match for 'Disinfectants' in SourceTitle
severe_injury_reports_jboysen,"Ditches, channels, trenches, excavations",Unmapped,n/a,"No confident IOGP rule match for 'Ditches, channels, trenches, excavations' in SourceTitle"
severe_injury_reports_jboysen,"Dogs, canines-domestic",Unmapped,n/a,"No confident IOGP rule match for 'Dogs, canines-domestic' in SourceTitle"
severe_injury_reports_jboysen,"Doors, except garage and vehicle",Unmapped,n/a,"No confident IOGP rule match for 'Doors, except garage and vehicle' in SourceTitle"
severe_injury_reports_jboysen,Drain and oven cleaners,Unmapped,n/a,No confident IOGP rule match for 'Drain and oven cleaners' in SourceTitle
severe_injury_reports_jboysen,"Dressers, armoires",Unmapped,n/a,"No confident IOGP rule match for 'Dressers, armoires' in SourceTitle"
severe_injury_reports_jboysen,Drill bits-unattached,Unmapped,n/a,No confident IOGP rule match for 'Drill bits-unattached' in SourceTitle
severe_injury_reports_jboysen,"Drilling machines, drilling augers",Unmapped,n/a,"No confident IOGP rule match for 'Drilling machines, drilling augers' in SourceTitle"
severe_injury_reports_jboysen,Drills-powered,Unmapped,n/a,No confident IOGP rule match for 'Drills-powered' in SourceTitle
severe_injury_reports_jboysen,Drills-stationary,Unmapped,n/a,No confident IOGP rule match for 'Drills-stationary' in SourceTitle
severe_injury_reports_jboysen,"Drives-chain, leather, fabric, vee belt",Unmapped,n/a,"No confident IOGP rule match for 'Drives-chain, leather, fabric, vee belt' in SourceTitle"
severe_injury_reports_jboysen,"Drugs, alcohol, and medicines, n.e.c.",Unmapped,n/a,"No confident IOGP rule match for 'Drugs, alcohol, and medicines, n.e.c.' in SourceTitle"
severe_injury_reports_jboysen,"Drums, pulleys, sheaves",Unmapped,n/a,"No confident IOGP rule match for 'Drums, pulleys, sheaves' in SourceTitle"
severe_injury_reports_jboysen,Dryers-paper production,Unmapped,n/a,No confident IOGP rule match for 'Dryers-paper production' in SourceTitle
severe_injury_reports_jboysen,Ducts,Unmapped,n/a,No confident IOGP rule match for 'Ducts' in SourceTitle
severe_injury_reports_jboysen,Dump truck,Unmapped,n/a,No confident IOGP rule match for 'Dump truck' in SourceTitle
severe_injury_reports_jboysen,"Electric parts, n.e.c.",Unmapped,n/a,"No confident IOGP rule match for 'Electric parts, n.e.c.' in SourceTitle"
severe_injury_reports_jboysen,"Electric parts, unspecified",Unmapped,n/a,"No confident IOGP rule match for 'Electric parts, unspecified' in SourceTitle"
severe_injury_reports_jboysen,Electrical wiring-building,Unmapped,n/a,No confident IOGP rule match for 'Electrical wiring-building' in SourceTitle
severe_injury_reports_jboysen,Elevator shafts,Unmapped,n/a,No confident IOGP rule match for 'Elevator shafts' in SourceTitle
severe_injury_reports_jboysen,Elevators,Unmapped,n/a,No confident IOGP rule match for 'Elevators' in SourceTitle
severe_injury_reports_jboysen,"Elevators, hoists, aerial lifts, personnel platforms-except truck-mounted, n.e.c.",Unmapped,n/a,"No confident IOGP rule match for 'Elevators, hoists, aerial lifts, personnel platforms-except truck-mounted, n.e.c.' in SourceTitle"
severe_injury_reports_jboysen,"Elevators, hoists, aerial lifts, personnel platforms-except truck-mounted, unspecified",Unmapped,n/a,"No confident IOGP rule match for 'Elevators, hoists, aerial lifts, personnel platforms-except truck-mounted, unspecified' in SourceTitle"
severe_injury_reports_jboysen,Embankments,Unmapped,n/a,No confident IOGP rule match for 'Embankments' in SourceTitle
severe_injury_reports_jboysen,"Engine parts and accessories, n.e.c.",Unmapped,n/a,"No confident IOGP rule match for 'Engine parts and accessories, n.e.c.' in SourceTitle"
severe_injury_reports_jboysen,"Engine, engine block, motor-vehicle",Unmapped,n/a,"No confident IOGP rule match for 'Engine, engine block, motor-vehicle' in SourceTitle"
severe_injury_reports_jboysen,"Engines, turbines, except vehicle",Unmapped,n/a,"No confident IOGP rule match for 'Engines, turbines, except vehicle' in SourceTitle"
severe_injury_reports_jboysen,"Entrances and exits, n.e.c.",Unmapped,n/a,"No confident IOGP rule match for 'Entrances and exits, n.e.c.' in SourceTitle"
severe_injury_reports_jboysen,"Entrances and exits, unspecified",Unmapped,n/a,"No confident IOGP rule match for 'Entrances and exits, unspecified' in SourceTitle"
severe_injury_reports_jboysen,"Environmental and elemental conditions, n.e.c.",Unmapped,n/a,"No confident IOGP rule match for 'Environmental and elemental conditions, n.e.c.' in SourceTitle"
severe_injury_reports_jboysen,"Environmental and elemental conditions, unspecified",Unmapped,n/a,"No confident IOGP rule match for 'Environmental and elemental conditions, unspecified' in SourceTitle"
severe_injury_reports_jboysen,Escalators,Unmapped,n/a,No confident IOGP rule match for 'Escalators' in SourceTitle
severe_injury_reports_jboysen,"Excavating machinery, n.e.c.",Unmapped,n/a,"No confident IOGP rule match for 'Excavating machinery, n.e.c.' in SourceTitle"
severe_injury_reports_jboysen,"Excavating machinery, unspecified",Unmapped,n/a,"No confident IOGP rule match for 'Excavating machinery, unspecified' in SourceTitle"
severe_injury_reports_jboysen,"Excavations, strip mines, and quarries (except confined space)",Unmapped,n/a,"No confident IOGP rule match for 'Excavations, strip mines, and quarries (except confined space)' in SourceTitle"
severe_injury_reports_jboysen,Existing floor opening,Unmapped,n/a,No confident IOGP rule match for 'Existing floor opening' in SourceTitle
severe_injury_reports_jboysen,"Existing roof openings, other than skylights",Unmapped,n/a,"No confident IOGP rule match for 'Existing roof openings, other than skylights' in SourceTitle"
severe_injury_reports_jboysen,Explosive devices,Unmapped,n/a,No confident IOGP rule match for 'Explosive devices' in SourceTitle
severe_injury_reports_jboysen,"Explosives, blasting agents, n.e.c.",Unmapped,n/a,"No confident IOGP rule match for 'Explosives, blasting agents, n.e.c.' in SourceTitle"
severe_injury_reports_jboysen,Extension ladders,Unmapped,n/a,No confident IOGP rule match for 'Extension ladders' in SourceTitle
severe_injury_reports_jboysen,Extruding machinery,Unmapped,n/a,No confident IOGP rule match for 'Extruding machinery' in SourceTitle
severe_injury_reports_jboysen,"Extruding, injecting, forming, molding machinery, n.e.c.",Unmapped,n/a,"No confident IOGP rule match for 'Extruding, injecting, forming, molding machinery, n.e.c.' in SourceTitle"
severe_injury_reports_jboysen,"Extruding, injecting, forming, molding machinery, unspecified",Unmapped,n/a,"No confident IOGP rule match for 'Extruding, injecting, forming, molding machinery, unspecified' in SourceTitle"
severe_injury_reports_jboysen,"Fabric pins, safety pins",Unmapped,n/a,"No confident IOGP rule match for 'Fabric pins, safety pins' in SourceTitle"
severe_injury_reports_jboysen,Fabric pressers and ironing appliances,Unmapped,n/a,No confident IOGP rule match for 'Fabric pressers and ironing appliances' in SourceTitle
severe_injury_reports_jboysen,"Factory, manufacturing plant",Unmapped,n/a,"No confident IOGP rule match for 'Factory, manufacturing plant' in SourceTitle"
severe_injury_reports_jboysen,"Fans, blowers-wall, floor, ceiling, ventilation",Unmapped,n/a,"No confident IOGP rule match for 'Fans, blowers-wall, floor, ceiling, ventilation' in SourceTitle"
severe_injury_reports_jboysen,Farm tractor,Unmapped,n/a,No confident IOGP rule match for 'Farm tractor' in SourceTitle
severe_injury_reports_jboysen,"Fasteners, connectors, ropes, ties, n.e.c.",Unmapped,n/a,"No confident IOGP rule match for 'Fasteners, connectors, ropes, ties, n.e.c.' in SourceTitle"
severe_injury_reports_jboysen,"Fasteners, n.e.c.",Unmapped,n/a,"No confident IOGP rule match for 'Fasteners, n.e.c.' in SourceTitle"
severe_injury_reports_jboysen,"Fasteners, unspecified",Unmapped,n/a,"No confident IOGP rule match for 'Fasteners, unspecified' in SourceTitle"
severe_injury_reports_jboysen,"Fats, oils, cooking greases",Unmapped,n/a,"No confident IOGP rule match for 'Fats, oils, cooking greases' in SourceTitle"
severe_injury_reports_jboysen,"Feed grinders, crushers, mixers-agricultural",Unmapped,n/a,"No confident IOGP rule match for 'Feed grinders, crushers, mixers-agricultural' in SourceTitle"
severe_injury_reports_jboysen,"Fences, fence panels, gates, n.e.c.",Unmapped,n/a,"No confident IOGP rule match for 'Fences, fence panels, gates, n.e.c.' in SourceTitle"
severe_injury_reports_jboysen,"Fences, fence panels, gates, unspecified",Unmapped,n/a,"No confident IOGP rule match for 'Fences, fence panels, gates, unspecified' in SourceTitle"
severe_injury_reports_jboysen,"Fertilizers, plant food, n.e.c.",Unmapped,n/a,"No confident IOGP rule match for 'Fertilizers, plant food, n.e.c.' in SourceTitle"
severe_injury_reports_jboysen,Field crops,Unmapped,n/a,No confident IOGP rule match for 'Field crops' in SourceTitle
severe_injury_reports_jboysen,Files-surfacing handtool,Unmapped,n/a,No confident IOGP rule match for 'Files-surfacing handtool' in SourceTitle
severe_injury_reports_jboysen,Fire extinguishers,Unmapped,n/a,No confident IOGP rule match for 'Fire extinguishers' in SourceTitle
severe_injury_reports_jboysen,"Fire truck, other emergency equipment truck",Unmapped,n/a,"No confident IOGP rule match for 'Fire truck, other emergency equipment truck' in SourceTitle"
severe_injury_reports_jboysen,"Fire, flame",Unmapped,n/a,"No confident IOGP rule match for 'Fire, flame' in SourceTitle"
severe_injury_reports_jboysen,"Firearm, unspecified",Unmapped,n/a,"No confident IOGP rule match for 'Firearm, unspecified' in SourceTitle"
severe_injury_reports_jboysen,"Firearms, law enforcement, and other self-defense equipment, n.e.c.",Unmapped,n/a,"No confident IOGP rule match for 'Firearms, law enforcement, and other self-defense equipment, n.e.c.' in SourceTitle"
severe_injury_reports_jboysen,"Fish, shellfish",Unmapped,n/a,"No confident IOGP rule match for 'Fish, shellfish' in SourceTitle"
severe_injury_reports_jboysen,"Flammable gas, unspecified",Unmapped,n/a,"No confident IOGP rule match for 'Flammable gas, unspecified' in SourceTitle"
severe_injury_reports_jboysen,Flashing,Unmapped,n/a,No confident IOGP rule match for 'Flashing' in SourceTitle
severe_injury_reports_jboysen,Floor coverings- nonstructural,Unmapped,n/a,No confident IOGP rule match for 'Floor coverings- nonstructural' in SourceTitle
severe_injury_reports_jboysen,Floor irregularity,Unmapped,n/a,No confident IOGP rule match for 'Floor irregularity' in SourceTitle
severe_injury_reports_jboysen,"Floor, n.e.c.",Unmapped,n/a,"No confident IOGP rule match for 'Floor, n.e.c.' in SourceTitle"
severe_injury_reports_jboysen,"Floor, unspecified",Unmapped,n/a,"No confident IOGP rule match for 'Floor, unspecified' in SourceTitle"
severe_injury_reports_jboysen,"Floors, walkways, ground surfaces, n.e.c.",Unmapped,n/a,"No confident IOGP rule match for 'Floors, walkways, ground surfaces, n.e.c.' in SourceTitle"
severe_injury_reports_jboysen,"Floors, walkways, ground surfaces, unspecified",Unmapped,n/a,"No confident IOGP rule match for 'Floors, walkways, ground surfaces, unspecified' in SourceTitle"
severe_injury_reports_jboysen,"Fluorine compounds, n.e.c.",Unmapped,n/a,"No confident IOGP rule match for 'Fluorine compounds, n.e.c.' in SourceTitle"
severe_injury_reports_jboysen,"Fluorine compounds, unspecified",Unmapped,n/a,"No confident IOGP rule match for 'Fluorine compounds, unspecified' in SourceTitle"
severe_injury_reports_jboysen,Fluorotrichloromethane,Unmapped,n/a,No confident IOGP rule match for 'Fluorotrichloromethane' in SourceTitle
severe_injury_reports_jboysen,"Food and beverage processing machinery-specialized, n.e.c.",Unmapped,n/a,"No confident IOGP rule match for 'Food and beverage processing machinery-specialized, n.e.c.' in SourceTitle"
severe_injury_reports_jboysen,"Food and beverage processing machinery-specialized, unspecified",Unmapped,n/a,"No confident IOGP rule match for 'Food and beverage processing machinery-specialized, unspecified' in SourceTitle"
severe_injury_reports_jboysen,"Food products, n.e.c.",Unmapped,n/a,"No confident IOGP rule match for 'Food products, n.e.c.' in SourceTitle"
severe_injury_reports_jboysen,"Food products, unspecified",Unmapped,n/a,"No confident IOGP rule match for 'Food products, unspecified' in SourceTitle"
severe_injury_reports_jboysen,Food slicers,Unmapped,n/a,No confident IOGP rule match for 'Food slicers' in SourceTitle
severe_injury_reports_jboysen,Forging machinery,Unmapped,n/a,No confident IOGP rule match for 'Forging machinery' in SourceTitle
severe_injury_reports_jboysen,"Forklift, order picker, platform truck-powered",Unmapped,n/a,"No confident IOGP rule match for 'Forklift, order picker, platform truck-powered' in SourceTitle"
severe_injury_reports_jboysen,Formaldehyde,Unmapped,n/a,No confident IOGP rule match for 'Formaldehyde' in SourceTitle
severe_injury_reports_jboysen,Former work associate,Unmapped,n/a,No confident IOGP rule match for 'Former work associate' in SourceTitle
severe_injury_reports_jboysen,Formers-paper production,Unmapped,n/a,No confident IOGP rule match for 'Formers-paper production' in SourceTitle
severe_injury_reports_jboysen,"Forwarding and yarding machinery, except feller-forwarders",Unmapped,n/a,"No confident IOGP rule match for 'Forwarding and yarding machinery, except feller-forwarders' in SourceTitle"
severe_injury_reports_jboysen,Front and power shovels,Unmapped,n/a,No confident IOGP rule match for 'Front and power shovels' in SourceTitle
severe_injury_reports_jboysen,"Fruits, nuts, vegetables",Unmapped,n/a,"No confident IOGP rule match for 'Fruits, nuts, vegetables' in SourceTitle"
severe_injury_reports_jboysen,"Fumigants, n.e.c.",Unmapped,n/a,"No confident IOGP rule match for 'Fumigants, n.e.c.' in SourceTitle"
severe_injury_reports_jboysen,Fungicides,Unmapped,n/a,No confident IOGP rule match for 'Fungicides' in SourceTitle
severe_injury_reports_jboysen,"Fur, wool",Unmapped,n/a,"No confident IOGP rule match for 'Fur, wool' in SourceTitle"
severe_injury_reports_jboysen,"Furnaces, heaters",Unmapped,n/a,"No confident IOGP rule match for 'Furnaces, heaters' in SourceTitle"
severe_injury_reports_jboysen,"Furniture and fixtures, n.e.c.",Unmapped,n/a,"No confident IOGP rule match for 'Furniture and fixtures, n.e.c.' in SourceTitle"
severe_injury_reports_jboysen,"Furniture and fixtures, unspecified",Unmapped,n/a,"No confident IOGP rule match for 'Furniture and fixtures, unspecified' in SourceTitle"
severe_injury_reports_jboysen,"Furniture, n.e.c.",Unmapped,n/a,"No confident IOGP rule match for 'Furniture, n.e.c.' in SourceTitle"
severe_injury_reports_jboysen,"Furniture, unspecified",Unmapped,n/a,"No confident IOGP rule match for 'Furniture, unspecified' in SourceTitle"
severe_injury_reports_jboysen,Garage doors,Unmapped,n/a,No confident IOGP rule match for 'Garage doors' in SourceTitle
severe_injury_reports_jboysen,"Garbage, recycling, or refuse truck",Unmapped,n/a,"No confident IOGP rule match for 'Garbage, recycling, or refuse truck' in SourceTitle"
severe_injury_reports_jboysen,"Gasoline, diesel fuel, jet fuel",Unmapped,n/a,"No confident IOGP rule match for 'Gasoline, diesel fuel, jet fuel' in SourceTitle"
severe_injury_reports_jboysen,Gates,Unmapped,n/a,No confident IOGP rule match for 'Gates' in SourceTitle
severe_injury_reports_jboysen,Gears,Unmapped,n/a,No confident IOGP rule match for 'Gears' in SourceTitle
severe_injury_reports_jboysen,Generators,Unmapped,n/a,No confident IOGP rule match for 'Generators' in SourceTitle
